# Items: 30000, Weight: 750000
# Index, Weight, Price
278 56 349
279 40 870
280 6 679
281 40 906
282 71 914
283 74 219
284 8 310
285 35 506
286 75 561
287 27 181
288 9 564
289 11 893
290 18 488
291 57 347
292 38 508
293 54 346
294 17 321
295 68 335
296 61 195
297 89 43
298 84 20
299 67 153
300 37 154
301 70 72
302 91 412
303 86 853
304 16 56
305 45 95
306 7 959
307 80 991
308 52 625
309 69 902
310 85 759
311 74 302
312 73 466
313 43 654
314 86 983
315 12 616
316 37 536
317 31 124
318 96 311
319 30 237
320 71 415
321 39 561
322 59 917
323 28 683
324 26 567
325 48 344
326 64 32
327 18 418
328 62 606
329 22 263
330 27 58
331 46 359
332 87 358
333 74 294
334 79 726
335 6 77
336 33 726
337 21 44
338 40 431
339 47 568
340 75 967
341 98 195
342 70 643
343 18 417
344 17 57
345 44 335
346 55 974
347 40 75
348 14 943
349 8 602
350 67 111
351 40 218
352 39 606
353 40 78
354 89 879
355 22 689
356 39 60
357 41 898
358 99 112
359 66 16
360 91 607
361 38 870
362 27 318
363 65 610
364 7 586
365 56 734
366 21 101
367 34 231
368 17 243
369 42 554
370 10 206
371 73 198
372 9 761
373 47 855
374 82 461
375 95 773
376 92 354
377 54 343
378 33 79
379 27 156
380 26 323
381 13 585
382 34 410
383 34 528
384 74 665
385 77 310
386 24 654
387 28 667
388 58 869
389 73 517
390 78 647
391 27 701
392 68 654
393 24 852
394 63 537
395 30 634
396 66 326
397 16 382
398 22 709
399 92 462
400 86 164
401 25 609
402 28 800
403 36 871
404 73 860
405 55 993
406 31 730
407 92 842
408 48 875
409 86 443
410 5 495
411 61 786
412 5 932
413 40 216
414 62 910
415 84 420
416 91 573
417 10 322
418 41 901
419 88 536
420 12 483
421 86 99
422 79 418
423 47 21
424 85 932
425 30 335
426 28 107
427 14 644
428 52 129
429 37 187
430 97 520
431 51 430
432 59 809
433 35 203
434 73 658
435 80 980
436 48 444
437 86 457
438 48 185
439 30 785
440 28 889
441 14 46
442 8 666
443 50 111
444 59 528
445 91 70
446 55 558
447 95 217
448 84 751
449 51 29
450 43 174
451 85 437
452 83 466
453 37 709
454 58 419
455 90 335
456 16 771
457 26 305
458 68 809
459 71 191
460 33 292
461 65 134
462 46 719
463 67 389
464 46 210
465 88 954
466 66 98
467 9 528
468 40 592
469 63 757
470 53 886
471 27 709
472 29 387
473 66 406
474 54 943
475 25 961
476 3 128
477 16 125
478 93 317
479 36 531
480 91 659
481 68 273
482 77 357
483 47 991
484 60 367
485 98 248
486 72 848
487 47 943
488 25 249
489 58 817
490 83 866
491 96 550
492 3 25
493 5 410
494 28 909
495 63 213
496 57 289
497 8 855
498 67 160
499 69 22
500 37 154
501 31 987
502 23 349
503 36 83
504 15 556
505 67 436
506 63 87
507 70 517
508 12 763
509 78 986
510 46 86
511 26 346
512 70 121
513 92 110
514 34 133
515 21 950
516 54 899
517 91 949
518 10 486
519 43 92
520 66 320
521 45 53
522 99 918
523 74 413
524 66 185
525 24 387
526 56 423
527 5 875
528 65 295
529 91 659
530 64 662
531 10 11
532 21 98
533 26 41
534 75 358
535 31 984
536 53 556
537 53 580
538 25 748
539 76 246
540 86 91
541 28 141
542 18 675
543 6 414
544 66 39
545 5 651
546 80 408
547 60 57
548 50 808
549 65 620
550 17 112
551 63 368
552 84 929
553 42 872
554 63 96
555 12 23
556 61 883
557 30 199
558 67 160
559 6 360
560 64 414
561 75 586
562 57 192
563 87 591
564 62 542
565 37 890
566 9 988
567 42 937
568 59 124
569 36 163
570 7 843
571 48 867
572 17 596
573 83 775
574 23 435
575 13 319
576 89 672
577 50 273
578 93 664
579 16 917
580 83 95
581 93 27
582 35 432
583 58 224
584 88 862
585 68 268
586 87 443
587 16 267
588 39 295
589 53 620
590 7 447
591 22 939
592 36 225
593 22 729
594 12 809
595 18 184
596 13 833
597 33 638
598 72 825
599 77 301
600 60 599
601 78 504
602 66 510
603 20 347
604 26 349
605 45 238
606 92 465
607 91 786
608 84 255
609 51 252
610 31 790
611 9 976
612 2 654
613 82 356
614 82 259
615 77 626
616 4 160
617 68 82
618 65 337
619 15 362
620 72 646
621 83 490
622 61 124
623 60 476
624 22 500
625 88 306
626 69 779
627 72 67
628 90 73
629 36 634
630 10 429
631 70 74
632 37 802
633 26 582
634 80 167
635 25 769
636 70 179
637 64 452
638 46 549
639 19 986
640 48 16
641 12 806
642 30 229
643 62 456
644 82 906
645 31 425
646 21 870
647 69 901
648 69 960
649 95 973
650 36 974
651 90 628
652 87 804
653 48 991
654 6 164
655 1 651
656 57 46
657 97 762
658 13 763
659 74 94
660 30 657
661 60 708
662 85 879
663 99 897
664 73 569
665 34 119
666 5 842
667 86 17
668 66 844
669 28 588
670 14 241
671 11 583
672 4 901
673 73 425
674 33 617
675 90 941
676 70 202
677 5 398
678 3 960
679 10 526
680 21 246
681 60 881
682 3 200
683 56 585
684 96 233
685 91 57
686 56 791
687 78 885
688 54 370
689 79 386
690 99 388
691 47 22
692 36 32
693 45 978
694 22 161
695 82 116
696 13 922
697 14 201
698 65 130
699 66 551
700 25 25
701 45 75
702 79 35
703 14 431
704 39 643
705 11 505
706 5 467
707 91 909
708 97 765
709 39 931
710 17 864
711 23 934
712 74 992
713 83 729
714 3 220
715 5 757
716 14 762
717 56 178
718 49 73
719 16 4
720 33 34
721 64 549
722 51 984
723 64 499
724 53 152
725 71 553
726 21 451
727 6 159
728 86 929
729 21 640
730 15 464
731 12 478
732 21 347
733 87 867
734 89 886
735 17 202
736 20 428
737 34 798
738 91 703
739 63 715
740 81 115
741 74 524
742 49 814
743 25 473
744 61 716
745 85 336
746 40 398
747 46 376
748 81 597
749 55 135
750 46 511
751 86 673
752 35 706
753 98 184
754 26 995
755 91 492
756 28 536
757 37 956
758 67 574
759 80 489
760 47 681
761 23 292
762 31 828
763 64 907
764 22 510
765 33 895
766 34 462
767 11 38
768 61 932
769 96 941
770 26 45
771 41 736
772 64 478
773 52 755
774 13 954
775 71 595
776 2 139
777 30 535
778 34 206
779 8 104
780 7 478
781 59 350
782 73 870
783 76 793
784 54 286
785 56 453
786 99 631
787 79 864
788 44 739
789 75 433
790 47 547
791 60 940
792 19 363
793 40 160
794 5 941
795 79 154
796 69 494
797 23 758
798 60 759
799 26 683
800 15 119
801 61 357
802 72 878
803 84 73
804 42 419
805 6 899
806 19 679
807 81 711
808 91 913
809 28 988
810 43 365
811 4 629
812 77 206
813 20 435
814 90 915
815 65 162
816 14 208
817 45 220
818 75 545
819 23 225
820 47 453
821 50 940
822 62 966
823 5 174
824 56 90
825 97 329
826 84 963
827 6 824
828 76 434
829 61 755
830 74 878
831 49 264
832 52 362
833 38 887
834 92 476
835 5 280
836 48 334
837 68 22
838 88 283
839 30 33
840 14 267
841 60 492
842 86 965
843 35 645
844 78 324
845 70 826
846 14 187
847 43 767
848 90 648
849 32 690
850 8 145
851 85 410
852 92 280
853 40 420
854 38 998
855 44 817
856 70 618
857 59 317
858 89 582
859 29 813
860 25 890
861 65 992
862 71 462
863 26 598
864 46 938
865 43 779
866 31 350
867 37 192
868 33 855
869 44 617
870 32 452
871 92 45
872 67 784
873 39 370
874 59 516
875 11 853
876 46 303
877 6 520
878 39 386
879 9 139
880 97 821
881 94 245
882 87 377
883 87 438
884 82 985
885 24 882
886 50 1
887 90 430
888 66 377
889 58 252
890 66 404
891 7 237
892 59 84
893 59 409
894 77 612
895 81 361
896 95 395
897 73 744
898 45 277
899 60 537
900 6 105
901 13 376
902 16 697
903 49 368
904 89 961
905 62 728
906 96 668
907 72 392
908 73 539
909 77 979
910 91 888
911 44 978
912 25 922
913 54 495
914 10 290
915 68 68
916 59 228
917 66 37
918 33 16
919 67 613
920 40 437
921 64 993
922 96 589
923 28 942
924 38 228
925 50 275
926 95 984
927 15 761
928 93 546
929 75 243
930 22 932
931 20 412
932 38 511
933 22 750
934 6 383
935 60 875
936 17 727
937 85 214
938 97 790
939 65 956
940 23 571
941 19 640
942 99 301
943 4 268
944 39 965
945 52 108
946 9 214
947 21 596
948 18 778
949 71 193
950 38 409
951 86 262
952 97 533
953 93 291
954 98 171
955 39 103
956 46 72
957 21 446
958 17 642
959 56 400
960 15 847
961 49 421
962 70 671
963 88 713
964 93 803
965 15 331
966 81 316
967 88 770
968 59 528
969 93 978
970 76 889
971 99 163
972 58 381
973 77 235
974 68 158
975 76 806
976 17 208
977 88 363
978 34 486
979 17 608
980 92 305
981 83 451
982 87 779
983 43 495
984 32 880
985 33 813
986 87 916
987 42 568
988 60 610
989 85 641
990 67 645
991 78 417
992 66 847
993 19 784
994 87 696
995 68 373
996 14 494
997 69 283
998 9 694
999 35 490
1000 98 684
1001 47 25
1002 8 797
1003 1 155
1004 43 132
1005 96 950
1006 6 602
1007 59 995
1008 64 489
1009 24 100
1010 17 38
1011 86 891
1012 82 872
1013 62 306
1014 44 419
1015 96 48
1016 70 625
1017 20 307
1018 4 573
1019 41 784
1020 67 229
1021 55 709
1022 7 92
1023 75 582
1024 9 22
1025 43 55
1026 26 397
1027 42 343
1028 50 574
1029 71 458
1030 66 37
1031 55 544
1032 23 161
1033 4 783
1034 25 43
1035 18 986
1036 29 644
1037 67 189
1038 83 157
1039 7 7
1040 75 261
1041 66 462
1042 61 861
1043 44 59
1044 79 757
1045 72 416
1046 56 842
1047 82 56
1048 73 882
1049 29 47
1050 36 670
1051 87 88
1052 11 507
1053 54 273
1054 6 562
1055 33 485
1056 88 287
1057 12 70
1058 46 771
1059 86 775
1060 94 136
1061 27 498
1062 89 610
1063 84 250
1064 5 684
1065 74 955
1066 8 235
1067 22 703
1068 76 973
1069 49 427
1070 82 4
1071 70 730
1072 90 774
1073 73 349
1074 76 239
1075 37 222
1076 34 662
1077 13 871
1078 63 560
1079 21 860
1080 24 670
1081 89 481
1082 81 959
1083 67 394
1084 75 351
1085 12 469
1086 99 525
1087 42 151
1088 5 379
1089 61 6
1090 35 562
1091 85 487
1092 6 850
1093 19 260
1094 22 738
1095 3 816
1096 23 531
1097 91 855
1098 41 329
1099 39 562
1100 58 460
1101 85 944
1102 63 411
1103 66 970
1104 55 180
1105 61 895
1106 81 660
1107 41 184
1108 37 289
1109 21 766
1110 1 997
1111 71 485
1112 22 796
1113 9 196
1114 45 253
1115 68 323
1116 84 255
1117 55 790
1118 81 192
1119 99 757
1120 16 451
1121 68 833
1122 31 468
1123 43 121
1124 83 585
1125 64 155
1126 80 391
1127 29 165
1128 90 753
1129 87 27
1130 42 560
1131 27 852
1132 86 136
1133 26 466
1134 33 156
1135 24 423
1136 57 110
1137 63 703
1138 64 973
1139 26 255
1140 69 884
1141 70 379
1142 92 902
1143 41 373
1144 63 292
1145 68 360
1146 77 898
1147 91 497
1148 9 54
1149 3 302
1150 79 16
1151 61 514
1152 75 575
1153 18 556
1154 30 723
1155 43 33
1156 66 295
1157 75 730
1158 91 550
1159 10 624
1160 51 80
1161 26 390
1162 32 586
1163 60 861
1164 67 301
1165 46 300
1166 11 631
1167 33 453
1168 9 384
1169 48 467
1170 80 999
1171 13 893
1172 45 970
1173 59 726
1174 33 391
1175 94 500
1176 26 101
1177 84 248
1178 57 813
1179 32 155
1180 34 770
1181 65 857
1182 84 403
1183 19 37
1184 60 580
1185 57 33
1186 86 699
1187 53 287
1188 5 569
1189 74 351
1190 18 809
1191 57 246
1192 41 505
1193 75 76
1194 91 423
1195 59 416
1196 66 870
1197 76 625
1198 85 143
1199 8 855
1200 97 121
1201 69 440
1202 60 120
1203 59 208
1204 79 921
1205 34 802
1206 41 218
1207 53 656
1208 90 515
1209 82 779
1210 39 616
1211 28 683
1212 22 815
1213 38 826
1214 95 907
1215 87 101
1216 31 536
1217 47 963
1218 78 455
1219 59 373
1220 85 192
1221 1 877
1222 39 326
1223 76 104
1224 57 884
1225 72 454
1226 29 638
1227 50 418
1228 55 580
1229 11 987
1230 73 480
1231 83 71
1232 39 493
1233 88 871
1234 52 431
1235 24 258
1236 27 806
1237 99 524
1238 98 189
1239 75 986
1240 39 607
1241 1 419
1242 7 100
1243 56 119
1244 89 864
1245 35 288
1246 48 837
1247 40 192
1248 84 801
1249 74 370
1250 70 465
1251 78 707
1252 92 44
1253 4 45
1254 65 901
1255 10 953
1256 34 930
1257 96 807
1258 24 235
1259 70 974
1260 39 444
1261 32 883
1262 53 914
1263 88 64
1264 77 451
1265 42 418
1266 93 44
1267 59 100
1268 91 890
1269 72 742
1270 62 965
1271 62 531
1272 51 219
1273 94 210
1274 34 878
1275 22 186
1276 23 974
1277 63 837
1278 71 393
1279 57 391
1280 47 737
1281 73 566
1282 17 618
1283 37 256
1284 22 730
1285 73 553
1286 14 557
1287 91 577
1288 12 572
1289 28 77
1290 81 887
1291 17 120
1292 88 445
1293 78 990
1294 57 519
1295 91 743
1296 82 113
1297 55 36
1298 64 680
1299 25 801
1300 21 29
1301 31 848
1302 52 465
1303 16 969
1304 41 642
1305 50 728
1306 86 456
1307 75 1
1308 38 830
1309 22 119
1310 17 195
1311 80 131
1312 67 373
1313 18 261
1314 63 467
1315 27 262
1316 95 176
1317 5 961
1318 52 938
1319 76 881
1320 58 823
1321 2 551
1322 8 753
1323 25 709
1324 7 914
1325 14 143
1326 73 350
1327 8 919
1328 9 771
1329 56 27
1330 50 346
1331 46 558
1332 66 727
1333 47 963
1334 5 809
1335 41 48
1336 40 749
1337 79 336
1338 98 577
1339 88 464
1340 97 741
1341 15 450
1342 58 723
1343 66 432
1344 50 544
1345 98 131
1346 47 26
1347 32 897
1348 4 757
1349 70 640
1350 5 535
1351 9 624
1352 17 433
1353 39 331
1354 96 653
1355 74 457
1356 17 796
1357 35 941
1358 64 448
1359 14 621
1360 30 790
1361 68 663
1362 72 383
1363 39 32
1364 28 751
1365 97 556
1366 54 226
1367 36 965
1368 30 815
1369 2 453
1370 2 161
1371 89 863
1372 57 874
1373 85 145
1374 55 306
1375 59 272
1376 82 82
1377 52 464
1378 37 994
1379 99 152
1380 91 131
1381 2 140
1382 48 531
1383 75 549
1384 6 912
1385 81 975
1386 17 655
1387 85 46
1388 48 904
1389 84 542
1390 58 847
1391 84 32
1392 99 60
1393 3 608
1394 20 818
1395 76 296
1396 66 178
1397 22 128
1398 19 480
1399 50 725
1400 8 774
1401 5 176
1402 58 384
1403 55 657
1404 37 327
1405 26 640
1406 76 835
1407 73 227
1408 3 159
1409 85 437
1410 52 439
1411 61 587
1412 99 41
1413 21 485
1414 58 227
1415 62 683
1416 18 659
1417 9 783
1418 32 327
1419 48 216
1420 58 454
1421 47 707
1422 66 766
1423 32 834
1424 76 483
1425 73 98
1426 53 386
1427 55 988
1428 28 833
1429 25 199
1430 50 297
1431 8 858
1432 40 337
1433 31 436
1434 83 813
1435 81 136
1436 69 642
1437 99 120
1438 32 131
1439 27 43
1440 42 833
1441 50 279
1442 66 931
1443 59 4
1444 31 124
1445 48 245
1446 14 578
1447 67 832
1448 58 652
1449 59 787
1450 69 895
1451 92 764
1452 38 456
1453 78 663
1454 9 741
1455 44 997
1456 61 11
1457 23 346
1458 39 780
1459 54 825
1460 71 500
1461 58 606
1462 48 266
1463 84 693
1464 71 318
1465 10 787
1466 10 84
1467 69 204
1468 25 841
1469 42 973
1470 8 148
1471 79 535
1472 49 720
1473 32 53
1474 15 69
1475 1 141
1476 31 540
1477 1 261
1478 76 51
1479 17 117
1480 90 452
1481 78 886
1482 37 195
1483 23 571
1484 57 825
1485 57 620
1486 14 233
1487 5 989
1488 7 764
1489 26 295
1490 44 282
1491 66 49
1492 61 151
1493 12 954
1494 66 189
1495 28 44
1496 71 905
1497 14 353
1498 61 439
1499 15 405
1500 39 665
1501 18 969
1502 71 771
1503 7 218
1504 35 647
1505 53 748
1506 91 131
1507 84 350
1508 97 638
1509 40 53
1510 97 46
1511 63 888
1512 88 55
1513 38 631
1514 77 280
1515 63 262
1516 90 911
1517 9 641
1518 47 612
1519 94 374
1520 13 26
1521 49 860
1522 45 499
1523 82 642
1524 91 495
1525 75 14
1526 69 900
1527 73 566
1528 84 890
1529 67 187
1530 37 104
1531 13 353
1532 97 467
1533 13 176
1534 47 99
1535 96 358
1536 68 188
1537 73 93
1538 33 236
1539 35 159
1540 69 142
1541 74 795
1542 22 60
1543 90 414
1544 8 127
1545 65 317
1546 22 712
1547 28 853
1548 10 166
1549 93 998
1550 33 519
1551 26 942
1552 8 813
1553 81 140
1554 2 264
1555 50 582
1556 50 123
1557 89 955
1558 1 357
1559 20 501
1560 61 283
1561 65 563
1562 10 580
1563 27 105
1564 5 895
1565 86 503
1566 2 782
1567 80 684
1568 9 175
1569 33 664
1570 76 672
1571 25 34
1572 64 112
1573 3 753
1574 21 40
1575 62 99
1576 39 649
1577 96 688
1578 90 706
1579 83 591
1580 31 130
1581 54 525
1582 80 906
1583 66 738
1584 1 857
1585 17 814
1586 97 834
1587 98 783
1588 59 459
1589 75 648
1590 62 228
1591 16 305
1592 38 636
1593 1 120
1594 5 381
1595 51 127
1596 36 689
1597 21 856
1598 49 899
1599 37 520
1600 24 670
1601 95 117
1602 61 753
1603 19 950
1604 54 726
1605 29 859
1606 89 147
1607 7 247
1608 24 514
1609 83 14
1610 41 887
1611 26 731
1612 83 272
1613 47 177
1614 53 440
1615 40 340
1616 35 808
1617 15 924
1618 70 798
1619 46 473
1620 58 158
1621 55 866
1622 83 214
1623 91 18
1624 7 211
1625 32 597
1626 96 431
1627 25 800
1628 73 46
1629 63 105
1630 88 244
1631 88 944
1632 97 77
1633 41 193
1634 10 751
1635 46 892
1636 73 139
1637 32 139
1638 69 676
1639 40 149
1640 44 117
1641 30 313
1642 99 541
1643 88 211
1644 23 793
1645 21 509
1646 92 857
1647 50 197
1648 91 918
1649 80 797
1650 23 82
1651 94 728
1652 11 650
1653 63 27
1654 95 671
1655 71 198
1656 91 680
1657 76 791
1658 62 459
1659 90 136
1660 49 259
1661 66 502
1662 73 254
1663 67 101
1664 93 401
1665 75 174
1666 99 777
1667 62 820
1668 92 915
1669 99 494
1670 16 31
1671 17 484
1672 2 95
1673 96 81
1674 33 188
1675 43 566
1676 2 141
1677 83 334
1678 1 386
1679 40 573
1680 2 813
1681 72 992
1682 30 838
1683 53 834
1684 15 279
1685 21 803
1686 24 622
1687 68 642
1688 76 918
1689 17 711
1690 5 130
1691 97 212
1692 36 898
1693 39 70
1694 90 417
1695 64 494
1696 2 781
1697 7 685
1698 84 86
1699 30 669
1700 82 188
1701 58 477
1702 73 642
1703 74 38
1704 1 506
1705 51 558
1706 43 87
1707 60 198
1708 5 566
1709 54 241
1710 53 437
1711 52 198
1712 54 992
1713 19 198
1714 3 691
1715 84 175
1716 46 568
1717 27 553
1718 48 537
1719 89 723
1720 47 725
1721 67 306
1722 21 25
1723 98 169
1724 7 888
1725 41 786
1726 59 720
1727 84 98
1728 15 797
1729 35 758
1730 87 429
1731 94 479
1732 77 287
1733 45 407
1734 23 384
1735 65 225
1736 68 594
1737 49 340
1738 81 59
1739 87 622
1740 63 566
1741 60 250
1742 12 35
1743 45 939
1744 79 269
1745 23 975
1746 48 867
1747 44 421
1748 96 9
1749 26 779
1750 9 198
1751 53 486
1752 54 28
1753 61 356
1754 60 237
1755 19 383
1756 14 133
1757 21 528
1758 96 435
1759 47 762
1760 55 107
1761 91 926
1762 78 220
1763 49 495
1764 59 814
1765 93 145
1766 74 295
1767 21 664
1768 86 950
1769 61 960
1770 3 125
1771 58 189
1772 39 21
1773 2 275
1774 84 711
1775 37 645
1776 69 758
1777 41 515
1778 55 760
1779 69 75
1780 82 378
1781 36 381
1782 30 59
1783 90 441
1784 61 611
1785 52 471
1786 65 627
1787 91 941
1788 93 720
1789 71 605
1790 44 325
1791 47 548
1792 8 660
1793 50 626
1794 67 332
1795 51 299
1796 37 771
1797 13 888
1798 45 172
1799 19 798
1800 3 206
1801 89 735
1802 89 685
1803 75 519
1804 81 328
1805 30 317
1806 55 6
1807 59 278
1808 87 908
1809 93 151
1810 74 347
1811 23 933
1812 31 111
1813 48 47
1814 44 185
1815 46 695
1816 24 626
1817 24 913
1818 59 57
1819 75 976
1820 4 250
1821 6 319
1822 31 859
1823 73 521
1824 49 110
1825 14 138
1826 64 305
1827 41 433
1828 79 18
1829 74 859
1830 35 458
1831 56 79
1832 44 88
1833 68 496
1834 38 548
1835 87 449
1836 35 560
1837 29 209
1838 69 114
1839 8 408
1840 35 441
1841 54 77
1842 53 892
1843 16 302
1844 48 800
1845 22 655
1846 28 225
1847 75 602
1848 19 283
1849 52 815
1850 6 320
1851 31 169
1852 42 77
1853 29 410
1854 73 235
1855 15 477
1856 57 535
1857 16 754
1858 18 171
1859 32 515
1860 48 288
1861 5 608
1862 47 411
1863 98 712
1864 19 786
1865 84 174
1866 18 529
1867 83 177
1868 27 260
1869 22 262
1870 71 257
1871 77 466
1872 6 992
1873 75 844
1874 1 805
1875 19 127
1876 44 733
1877 15 108
1878 86 169
1879 69 261
1880 7 511
1881 76 902
1882 86 896
1883 7 835
1884 31 925
1885 73 830
1886 75 760
1887 83 13
1888 64 662
1889 91 470
1890 3 445
1891 32 366
1892 5 122
1893 42 672
1894 72 542
1895 61 438
1896 75 206
1897 3 224
1898 37 580
1899 32 415
1900 46 995
1901 49 824
1902 13 61
1903 22 257
1904 20 664
1905 40 427
1906 10 838
1907 43 630
1908 35 751
1909 18 941
1910 60 861
1911 45 316
1912 3 904
1913 70 200
1914 99 921
1915 58 573
1916 9 365
1917 56 752
1918 24 156
1919 40 370
1920 44 491
1921 22 588
1922 89 591
1923 70 347
1924 43 671
1925 30 905
1926 31 445
1927 8 949
1928 22 601
1929 96 571
1930 89 11
1931 95 481
1932 46 338
1933 61 287
1934 39 959
1935 86 297
1936 99 446
1937 20 233
1938 4 560
1939 74 945
1940 65 996
1941 73 244
1942 63 145
1943 61 722
1944 54 787
1945 2 291
1946 49 49
1947 7 883
1948 82 407
1949 79 842
1950 63 114
1951 33 699
1952 95 44
1953 3 664
1954 24 857
1955 54 280
1956 14 333
1957 92 95
1958 97 885
1959 70 130
1960 75 454
1961 48 33
1962 73 235
1963 67 990
1964 90 697
1965 61 5
1966 62 395
1967 92 40
1968 27 193
1969 33 552
1970 56 170
1971 8 983
1972 81 572
1973 18 656
1974 18 718
1975 98 91
1976 29 898
1977 67 314
1978 34 117
1979 66 545
1980 63 730
1981 28 592
1982 1 568
1983 85 311
1984 18 873
1985 35 267
1986 79 761
1987 59 739
1988 5 829
1989 91 93
1990 27 950
1991 12 138
1992 25 3
1993 35 269
1994 79 598
1995 45 370
1996 85 207
1997 76 331
1998 52 532
1999 79 195
2000 55 143
2001 41 50
2002 27 296
2003 57 506
2004 2 574
2005 76 256
2006 78 699
2007 50 488
2008 80 214
2009 94 404
2010 91 801
2011 9 420
2012 41 737
2013 4 163
2014 30 160
2015 56 643
2016 72 825
2017 51 192
2018 55 522
2019 87 192
2020 54 939
2021 70 515
2022 1 941
2023 37 157
2024 48 444
2025 79 962
2026 50 501
2027 12 662
2028 62 172
2029 3 283
2030 1 318
2031 94 408
2032 60 539
2033 75 897
2034 46 10
2035 74 135
2036 56 998
2037 29 207
2038 83 688
2039 51 177
2040 15 455
2041 55 2
2042 92 840
2043 15 955
2044 93 654
2045 32 167
2046 65 398
2047 29 886
2048 27 747
2049 31 588
2050 15 891
2051 84 836
2052 10 69
2053 38 609
2054 77 249
2055 64 332
2056 76 239
2057 23 934
2058 97 895
2059 75 240
2060 47 497
2061 30 472
2062 50 69
2063 5 118
2064 76 676
2065 84 687
2066 55 348
2067 11 706
2068 89 646
2069 20 274
2070 98 176
2071 89 210
2072 74 100
2073 98 818
2074 67 96
2075 23 373
2076 98 471
2077 84 354
2078 89 931
2079 99 594
2080 25 377
2081 95 862
2082 34 942
2083 5 212
2084 50 539
2085 24 228
2086 92 400
2087 41 242
2088 55 375
2089 27 222
2090 25 658
2091 98 810
2092 46 976
2093 87 555
2094 36 312
2095 65 329
2096 47 632
2097 28 613
2098 18 755
2099 7 536
2100 80 449
2101 71 35
2102 54 704
2103 53 872
2104 97 841
2105 67 418
2106 39 741
2107 21 303
2108 92 501
2109 12 599
2110 86 121
2111 88 634
2112 40 621
2113 9 191
2114 82 261
2115 16 830
2116 42 183
2117 73 571
2118 61 906
2119 9 337
2120 65 938
2121 88 132
2122 73 611
2123 61 648
2124 45 250
2125 40 351
2126 70 68
2127 3 123
2128 65 519
2129 1 214
2130 59 249
2131 27 819
2132 10 563
2133 83 10
2134 86 797
