# Items: 20000, Weight: 500000
# Index, Weight, Price
303 67 275
304 6 67
305 64 255
306 19 272
307 65 286
308 37 663
309 45 24
310 83 619
311 45 125
312 66 9
313 2 197
314 23 524
315 67 49
316 41 680
317 48 876
318 52 870
319 21 785
320 56 498
321 62 104
322 26 990
323 27 767
324 13 985
325 37 308
326 41 688
327 51 307
328 40 385
329 49 705
330 72 763
331 5 256
332 85 302
333 17 240
334 35 563
335 21 918
336 10 352
337 75 169
338 84 421
339 57 61
340 86 259
341 30 767
342 44 437
343 44 929
344 30 647
345 60 756
346 61 563
347 66 307
348 27 586
349 55 764
350 65 408
351 44 169
352 73 307
353 30 427
354 9 75
355 64 726
356 4 219
357 50 106
358 98 814
359 98 786
360 50 48
361 42 155
362 3 751
363 2 393
364 41 661
365 3 499
366 27 664
367 29 449
368 7 934
369 76 467
370 27 137
371 50 173
372 76 956
373 85 606
374 81 464
375 55 86
376 43 883
377 20 636
378 66 629
379 36 905
380 28 299
381 17 854
382 31 794
383 95 471
384 90 210
385 77 967
386 89 274
387 85 826
388 66 195
389 51 683
390 8 902
391 33 912
392 72 628
393 25 171
394 98 903
395 61 918
396 82 388
397 4 19
398 67 212
399 70 315
400 51 81
401 39 686
402 19 451
403 92 721
404 41 88
405 35 227
406 1 190
407 90 53
408 52 159
409 79 122
410 98 363
411 2 183
412 65 568
413 9 906
414 6 67
415 50 279
416 24 279
417 42 930
418 28 786
419 93 304
420 77 911
421 16 327
422 50 103
423 10 126
424 4 599
425 14 377
426 28 169
427 79 825
428 56 145
429 17 961
430 62 620
431 69 665
432 81 897
433 96 886
434 1 93
435 9 945
436 80 473
437 87 511
438 98 786
439 50 988
440 20 13
441 32 915
442 58 384
443 71 103
444 59 91
445 27 149
446 5 258
447 81 750
448 82 318
449 8 227
450 62 56
451 21 194
452 33 953
453 26 703
454 34 502
455 14 450
456 21 929
457 3 9
458 52 499
459 17 131
460 52 950
461 7 391
462 26 446
463 51 910
464 62 257
465 63 502
466 42 951
467 77 320
468 80 950
469 11 83
470 55 822
471 32 122
472 78 40
473 12 501
474 85 432
475 62 911
476 37 842
477 62 729
478 52 474
479 89 937
480 36 810
481 44 624
482 68 723
483 85 696
484 29 431
485 53 596
486 86 612
487 4 799
488 47 556
489 70 585
490 26 816
491 21 234
492 65 920
493 63 420
494 26 42
495 16 210
496 86 77
497 66 238
498 7 919
499 10 124
500 73 400
501 81 756
502 2 809
503 35 607
504 34 206
505 83 63
506 70 67
507 46 783
508 24 91
509 85 868
510 48 633
511 51 951
512 22 509
513 40 124
514 29 130
515 78 131
516 77 697
517 53 908
518 36 561
519 50 80
520 86 385
521 48 596
522 44 600
523 38 538
524 76 820
525 89 679
526 67 417
527 85 141
528 21 56
529 43 430
530 85 690
531 16 453
532 60 227
533 12 47
534 75 594
535 93 304
536 35 837
537 16 176
538 65 696
539 17 204
540 72 747
541 83 650
542 24 525
543 79 144
544 97 323
545 34 136
546 31 714
547 67 363
548 48 299
549 41 705
550 54 620
551 96 135
552 72 249
553 29 738
554 51 993
555 19 215
556 37 699
557 80 59
558 83 866
559 48 439
560 58 412
561 35 87
562 88 150
563 42 527
564 89 134
565 94 589
566 97 777
567 89 342
568 83 153
569 22 229
570 11 8
571 74 426
572 13 181
573 36 719
574 60 335
575 53 453
576 54 745
577 60 295
578 60 563
579 5 803
580 42 878
581 70 993
582 3 491
583 59 762
584 84 716
585 87 341
586 14 118
587 56 718
588 7 398
589 27 698
590 31 275
591 22 509
592 58 73
593 34 240
594 88 654
595 56 571
596 87 110
597 48 926
598 70 568
599 44 484
600 23 835
601 51 854
602 17 494
603 14 196
604 3 500
605 38 524
606 31 916
607 98 995
608 89 616
609 58 816
610 33 227
611 72 758
612 94 492
613 53 224
614 41 432
615 19 443
616 90 687
617 70 895
618 57 95
619 81 516
620 16 686
621 32 958
622 39 456
623 90 663
624 9 766
625 80 466
626 7 142
627 77 476
628 34 139
629 39 982
630 80 948
631 36 839
632 21 923
633 85 376
634 17 622
635 42 580
636 43 540
637 43 279
638 66 959
639 35 725
640 85 79
641 9 692
642 54 642
643 90 634
644 76 287
645 59 716
646 10 358
647 80 240
648 71 965
649 35 432
650 25 10
651 75 456
652 84 864
653 72 69
654 30 391
655 24 992
656 27 34
657 46 513
658 60 617
659 65 131
660 47 792
661 85 22
662 75 540
663 63 553
664 3 143
665 26 204
666 54 714
667 55 999
668 39 854
669 39 364
670 79 989
671 29 27
672 52 422
673 46 306
674 9 463
675 13 529
676 24 600
677 33 734
678 84 126
679 25 93
680 32 178
681 11 403
682 21 177
683 91 940
684 53 931
685 10 456
686 31 488
687 40 336
688 47 391
689 11 678
690 64 693
691 86 131
692 82 89
693 52 747
694 77 55
695 42 471
696 27 749
697 55 773
698 34 25
699 60 106
700 63 153
701 19 388
702 21 861
703 19 694
704 50 864
705 74 363
706 9 729
707 36 127
708 74 665
709 96 582
710 29 662
711 45 694
712 8 667
713 62 569
714 99 866
715 32 62
716 78 81
717 86 461
718 20 998
719 44 703
720 90 648
721 68 539
722 77 704
723 35 62
724 37 196
725 36 234
726 7 324
727 69 610
728 34 302
729 27 238
730 2 243
731 34 826
732 73 241
733 73 240
734 21 792
735 98 525
736 49 543
737 83 230
738 86 895
739 54 954
740 68 617
741 70 238
742 78 821
743 91 82
744 37 458
745 8 210
746 61 894
747 49 785
748 89 884
749 3 471
750 62 222
751 2 981
752 47 378
753 24 912
754 90 129
755 50 69
756 54 381
757 17 532
758 1 297
759 91 78
760 88 1
761 92 351
762 86 171
763 33 614
764 92 781
765 11 320
766 5 332
767 77 916
768 88 395
769 97 13
770 84 404
771 35 498
772 92 920
773 49 24
774 64 44
775 23 170
776 33 745
777 22 510
778 94 432
779 31 581
780 79 547
781 42 241
782 5 204
783 7 20
784 10 934
785 46 439
786 53 616
787 76 607
788 63 188
789 81 29
790 6 705
791 68 865
792 65 613
793 26 559
794 8 377
795 54 465
796 40 931
797 46 729
798 81 323
799 29 492
800 22 225
801 36 235
802 68 133
803 33 394
804 92 164
805 41 365
806 12 625
807 89 214
808 66 886
809 60 888
810 6 237
811 16 543
812 8 488
813 8 96
814 97 240
815 3 721
816 81 556
817 23 840
818 65 101
819 88 519
820 8 536
821 43 961
822 92 407
823 7 385
824 90 948
825 38 293
826 60 495
827 93 560
828 83 499
829 18 260
830 35 168
831 7 691
832 76 57
833 53 556
834 33 916
835 62 888
836 99 736
837 74 523
838 62 918
839 55 190
840 5 845
841 67 900
842 96 734
843 11 290
844 81 216
845 37 900
846 71 456
847 63 873
848 17 839
849 91 61
850 81 371
851 92 164
852 87 618
853 45 204
854 31 246
855 59 876
856 29 809
857 77 505
858 38 866
859 97 390
860 8 225
861 37 911
862 10 986
863 3 125
864 88 298
865 59 189
866 39 946
867 77 175
868 42 307
869 84 251
870 22 117
871 81 725
872 18 69
873 7 4
874 73 604
875 30 124
876 73 899
877 16 447
878 13 270
879 18 687
880 83 809
881 87 840
882 90 896
883 92 227
884 59 869
885 84 638
886 45 391
887 94 914
888 2 329
889 72 924
890 4 123
891 49 898
892 56 480
893 79 449
894 41 585
895 53 797
896 73 371
897 94 112
898 27 927
899 70 618
900 24 777
901 38 143
902 88 995
903 51 973
904 8 216
905 82 683
906 60 926
907 74 506
908 42 207
909 68 591
910 28 489
911 34 383
912 55 159
913 3 686
914 70 328
915 44 892
916 76 268
917 44 24
918 15 867
919 80 351
920 33 472
921 1 247
922 35 416
923 98 145
924 61 404
925 68 805
926 33 861
927 66 127
928 65 975
929 79 169
930 92 809
931 99 804
932 96 615
933 51 621
934 68 95
935 67 390
936 22 817
937 17 630
938 52 812
939 37 381
940 84 593
941 52 755
942 34 45
943 31 644
944 55 228
945 38 331
946 31 453
947 66 904
948 64 625
949 73 76
950 68 217
951 53 312
952 52 161
953 22 289
954 71 604
955 83 450
956 26 906
957 71 362
958 76 345
959 10 213
960 60 493
961 74 310
962 48 286
963 83 9
964 48 904
965 92 500
966 27 851
967 52 592
968 58 438
969 94 913
970 67 937
971 6 528
972 27 669
973 27 852
974 63 394
975 13 711
976 95 60
977 8 228
978 15 74
979 38 75
980 54 334
981 53 619
982 42 660
983 16 90
984 86 479
985 66 522
986 24 326
987 38 973
988 44 104
989 51 756
990 37 216
991 92 88
992 97 145
993 75 670
994 58 763
995 79 798
996 13 446
997 93 982
998 38 206
999 25 802
1000 1 448
1001 34 926
1002 2 457
1003 1 891
1004 31 485
1005 49 280
1006 62 603
1007 62 20
1008 40 80
1009 29 480
1010 38 360
1011 76 952
1012 79 776
1013 58 963
1014 59 484
1015 34 122
1016 32 356
1017 7 894
1018 61 246
1019 57 754
1020 89 716
1021 49 795
1022 53 938
1023 12 545
1024 32 267
1025 72 90
1026 51 290
1027 27 261
1028 31 745
1029 57 968
1030 40 448
1031 39 612
1032 49 616
1033 7 112
1034 76 732
1035 14 630
1036 78 142
1037 8 179
1038 22 817
1039 45 119
1040 31 746
1041 61 722
1042 47 80
1043 30 234
1044 51 438
1045 70 456
1046 83 717
1047 81 286
1048 33 946
1049 62 457
1050 48 667
1051 25 593
1052 43 486
1053 55 285
1054 65 378
1055 48 604
1056 83 167
1057 1 633
1058 11 499
1059 48 536
1060 72 365
1061 37 452
1062 9 268
1063 84 334
1064 39 455
1065 6 10
1066 10 813
1067 12 497
1068 21 567
1069 49 597
1070 32 717
1071 19 474
1072 90 833
1073 63 146
1074 90 940
1075 56 748
1076 77 274
1077 8 850
1078 39 266
1079 95 885
1080 43 521
1081 84 704
1082 47 235
1083 73 384
1084 24 840
1085 44 156
1086 48 849
1087 76 838
1088 36 907
1089 96 888
1090 21 214
1091 29 663
1092 67 299
1093 46 591
1094 7 46
1095 65 882
1096 64 373
1097 37 203
1098 61 721
1099 37 248
1100 25 443
1101 79 472
1102 57 292
1103 40 702
1104 70 646
1105 61 63
1106 70 44
1107 13 766
1108 95 867
1109 14 731
1110 21 282
1111 84 545
1112 28 298
1113 3 190
1114 54 891
1115 34 204
1116 81 819
1117 13 469
1118 27 35
1119 73 347
1120 43 349
1121 1 835
1122 32 392
1123 27 865
1124 11 428
1125 43 908
1126 26 104
1127 54 795
1128 73 26
1129 87 587
1130 86 698
1131 5 552
1132 72 149
1133 58 543
1134 48 594
1135 47 246
1136 33 142
1137 94 99
1138 5 740
1139 12 723
1140 11 927
1141 75 313
1142 78 301
1143 48 210
1144 9 990
1145 40 68
1146 32 828
1147 26 61
1148 16 521
1149 92 105
1150 23 520
1151 98 274
1152 96 545
1153 4 620
1154 12 171
1155 7 448
1156 31 961
1157 76 45
1158 68 740
1159 88 183
1160 83 630
1161 65 399
1162 46 2
1163 46 761
1164 96 118
1165 25 622
1166 65 333
1167 94 248
1168 38 243
1169 8 217
1170 22 178
1171 91 687
1172 42 929
1173 91 666
1174 43 556
1175 87 889
1176 90 611
1177 85 429
1178 18 536
1179 15 633
1180 20 519
1181 86 290
1182 94 328
1183 81 34
1184 52 367
1185 10 163
1186 38 907
1187 52 113
1188 28 879
1189 46 3
1190 33 459
1191 2 175
1192 15 566
1193 44 744
1194 23 230
1195 71 889
1196 20 275
1197 6 627
1198 34 58
1199 51 937
1200 55 767
1201 6 161
1202 60 51
1203 78 310
1204 37 698
1205 75 162
1206 11 319
1207 55 529
1208 49 802
1209 82 833
1210 26 40
1211 54 874
1212 80 709
1213 85 644
1214 51 620
1215 68 626
1216 25 529
1217 85 375
1218 47 629
1219 26 370
1220 38 93
1221 63 150
1222 31 302
1223 74 30
1224 81 403
1225 28 215
1226 60 351
1227 15 371
1228 47 622
1229 82 283
1230 38 466
1231 19 258
1232 26 539
1233 9 816
1234 48 147
1235 95 153
1236 20 168
1237 72 941
1238 1 681
1239 16 722
1240 87 697
1241 89 865
1242 34 923
1243 35 446
1244 1 341
1245 52 910
1246 97 852
1247 58 330
1248 65 764
1249 36 752
1250 57 987
1251 2 156
1252 83 13
1253 74 670
1254 70 707
1255 40 464
1256 60 624
1257 5 12
1258 91 38
1259 74 472
1260 97 638
1261 52 172
1262 92 139
1263 91 791
1264 86 274
1265 11 237
1266 48 153
1267 22 43
1268 22 203
1269 90 908
1270 60 197
1271 14 812
1272 9 482
1273 56 387
1274 29 796
1275 7 341
1276 71 566
1277 72 404
1278 22 478
1279 78 741
1280 25 662
1281 48 126
1282 28 258
1283 19 495
1284 51 547
1285 99 676
1286 53 903
1287 26 634
1288 36 438
1289 93 309
1290 63 179
1291 59 791
1292 82 169
1293 18 163
1294 65 931
1295 33 247
1296 87 995
1297 29 819
1298 99 975
1299 19 741
1300 74 278
1301 75 559
1302 68 241
1303 89 227
1304 46 289
1305 24 913
1306 39 590
1307 88 630
1308 15 845
1309 49 438
1310 74 998
1311 53 234
1312 35 260
1313 29 265
1314 25 262
1315 84 173
1316 70 570
1317 71 744
1318 37 348
1319 36 62
1320 97 108
1321 71 96
1322 65 780
1323 23 579
1324 40 681
1325 4 230
1326 37 864
1327 13 776
1328 70 791
1329 56 911
1330 73 520
1331 26 335
1332 88 928
1333 51 960
1334 46 229
1335 13 431
1336 13 311
1337 93 577
1338 34 18
1339 21 456
1340 68 677
1341 75 951
1342 47 962
1343 97 107
1344 7 195
1345 33 930
1346 39 8
1347 68 895
1348 23 599
1349 46 722
1350 20 811
1351 69 220
1352 67 147
1353 84 371
1354 72 432
1355 59 730
1356 77 547
1357 6 323
1358 51 501
1359 9 39
1360 1 445
1361 71 17
1362 80 561
1363 7 824
1364 70 747
1365 15 286
1366 4 307
1367 23 775
1368 36 534
1369 1 776
1370 27 522
1371 42 25
1372 98 429
1373 59 338
1374 4 170
1375 34 565
1376 23 252
1377 79 219
1378 1 328
1379 9 403
1380 53 686
1381 72 515
1382 26 616
1383 94 803
1384 18 920
1385 27 485
1386 4 275
1387 90 218
1388 42 255
1389 20 247
1390 56 869
1391 30 521
1392 39 896
1393 56 197
1394 96 731
1395 9 576
1396 94 471
1397 28 867
1398 58 570
1399 34 474
1400 32 201
1401 67 58
1402 24 549
1403 51 864
1404 90 618
1405 90 828
1406 17 453
1407 80 389
1408 44 788
1409 15 357
1410 37 351
1411 46 845
1412 64 451
1413 24 663
1414 84 179
1415 52 664
1416 85 510
1417 21 861
1418 67 246
1419 9 170
1420 63 983
1421 24 432
1422 24 708
1423 95 94
1424 18 75
1425 37 256
1426 18 173
1427 46 993
1428 44 510
1429 38 44
1430 74 450
1431 84 359
1432 7 184
1433 57 752
1434 1 353
1435 53 430
1436 46 926
1437 83 55
1438 3 639
1439 9 596
1440 15 441
1441 30 872
1442 34 321
1443 21 844
1444 90 390
1445 16 416
1446 74 871
1447 9 534
1448 82 42
1449 74 660
1450 86 971
1451 94 738
1452 49 388
1453 55 375
1454 65 228
1455 28 79
1456 77 612
1457 96 723
1458 6 724
1459 75 516
1460 89 681
1461 50 22
1462 69 706
1463 92 472
1464 57 171
1465 24 768
1466 76 121
1467 81 412
1468 95 935
1469 45 906
1470 94 720
1471 32 790
1472 12 188
1473 74 448
1474 52 492
1475 43 436
1476 33 604
1477 98 243
1478 95 328
1479 13 302
1480 63 59
1481 16 405
1482 56 40
1483 53 793
1484 30 182
1485 47 853
1486 65 330
1487 45 618
1488 82 801
1489 72 876
1490 10 178
1491 65 405
1492 86 769
1493 10 452
1494 60 748
1495 91 497
1496 5 180
1497 54 359
1498 15 571
1499 6 740
1500 27 111
1501 57 116
1502 5 388
1503 80 929
1504 11 555
1505 42 406
1506 26 990
1507 42 247
1508 62 614
1509 54 595
1510 38 88
1511 74 469
1512 23 667
1513 42 725
1514 40 190
1515 91 688
1516 58 95
1517 11 927
1518 39 838
1519 50 41
1520 77 377
1521 40 936
1522 58 581
1523 68 404
1524 89 959
1525 82 916
1526 43 370
1527 67 347
1528 10 182
1529 78 622
1530 46 812
1531 10 691
1532 2 250
1533 66 650
1534 22 424
1535 18 418
1536 65 747
1537 63 21
1538 34 336
1539 37 449
1540 62 31
1541 35 126
1542 59 920
1543 18 649
1544 94 687
1545 40 300
1546 36 381
1547 45 657
1548 98 511
1549 61 497
1550 92 273
1551 36 126
1552 35 934
1553 52 945
1554 94 741
1555 38 758
1556 76 715
1557 93 173
1558 49 535
1559 96 643
1560 4 999
1561 56 887
1562 59 100
1563 45 162
1564 69 178
1565 45 464
1566 68 54
1567 84 981
1568 6 17
1569 67 604
1570 99 321
1571 17 43
1572 65 876
1573 68 335
1574 12 693
1575 80 98
1576 83 346
1577 66 359
1578 60 937
1579 43 375
1580 77 393
1581 68 619
1582 93 633
1583 77 103
1584 77 990
1585 93 169
1586 56 596
1587 87 955
1588 55 653
1589 93 734
1590 23 361
1591 40 814
1592 5 103
1593 62 29
1594 45 992
1595 7 821
1596 6 493
1597 72 513
1598 62 165
1599 94 913
1600 67 56
1601 79 949
1602 9 574
1603 92 412
1604 69 457
1605 40 843
1606 81 629
1607 43 620
1608 9 938
1609 54 94
1610 40 846
1611 82 78
1612 17 468
1613 48 557
1614 99 524
1615 49 71
1616 37 61
1617 50 992
1618 70 360
1619 68 291
1620 88 177
1621 36 5
1622 28 637
1623 55 566
1624 28 871
1625 90 806
1626 75 583
1627 60 42
1628 5 358
1629 40 547
1630 24 770
1631 22 890
1632 89 747
1633 1 294
1634 21 679
1635 78 42
1636 82 855
1637 25 490
1638 31 803
1639 55 869
1640 32 849
1641 27 154
1642 47 643
1643 49 25
1644 3 819
1645 37 210
1646 9 492
1647 30 956
1648 36 502
1649 40 74
1650 97 289
1651 66 468
1652 80 76
1653 77 180
1654 73 912
1655 62 729
1656 49 517
1657 96 574
1658 69 770
1659 27 884
1660 58 934
1661 73 753
1662 71 495
1663 33 998
1664 60 297
1665 88 214
1666 74 54
1667 1 350
1668 19 296
1669 46 463
1670 47 438
1671 88 349
1672 90 649
1673 47 270
1674 41 242
1675 75 652
1676 80 249
1677 78 784
1678 71 39
1679 39 338
1680 75 77
1681 10 872
1682 47 956
1683 60 25
1684 90 944
1685 84 634
1686 98 34
1687 24 757
1688 56 663
1689 45 817
1690 10 805
1691 52 328
1692 40 76
1693 1 238
1694 22 191
1695 43 922
1696 75 753
1697 83 431
1698 47 331
1699 47 62
1700 98 497
1701 68 238
1702 48 453
1703 68 644
1704 74 601
1705 50 787
1706 18 578
1707 27 284
1708 75 687
1709 74 569
1710 75 195
1711 17 687
1712 41 377
1713 33 584
1714 39 752
1715 46 350
1716 2 233
1717 59 686
1718 23 677
1719 41 675
1720 36 802
1721 75 511
1722 9 422
1723 41 739
1724 56 7
1725 49 346
1726 6 533
1727 21 607
1728 62 323
1729 42 854
1730 34 528
1731 11 650
1732 66 784
1733 85 163
1734 92 69
1735 32 167
1736 86 957
1737 44 245
1738 6 922
1739 58 186
1740 25 483
1741 80 513
1742 14 30
1743 47 959
1744 79 777
1745 46 826
1746 79 387
1747 83 520
1748 80 148
1749 17 439
1750 38 12
1751 41 644
1752 80 829
1753 70 700
1754 15 919
1755 23 517
1756 25 324
1757 73 846
1758 75 327
1759 12 688
1760 98 840
1761 92 513
1762 17 182
1763 25 132
1764 48 260
1765 31 911
1766 97 172
1767 17 684
1768 71 707
1769 26 44
1770 72 539
1771 77 716
1772 19 478
1773 70 207
1774 25 906
1775 84 760
1776 84 759
1777 59 939
1778 8 546
1779 89 610
1780 67 373
1781 16 352
1782 46 627
1783 40 351
1784 63 750
1785 56 401
1786 74 243
1787 13 68
1788 72 722
1789 87 379
1790 97 432
1791 56 271
1792 95 714
1793 65 524
1794 23 731
1795 14 517
1796 78 316
1797 98 277
1798 37 622
1799 78 249
1800 25 768
1801 71 697
1802 74 9
1803 20 233
1804 8 296
1805 69 646
1806 74 172
1807 70 845
1808 45 803
1809 36 406
1810 58 79
1811 96 876
1812 53 832
1813 74 936
1814 17 783
1815 95 184
1816 60 216
1817 41 310
1818 33 89
1819 17 547
1820 77 925
1821 99 126
1822 11 340
1823 76 397
1824 88 268
1825 62 174
1826 79 452
1827 99 717
1828 8 142
1829 86 565
1830 37 683
1831 24 195
1832 28 453
1833 22 793
1834 62 965
1835 24 989
1836 47 510
1837 75 742
1838 89 452
1839 87 694
1840 70 981
1841 50 177
1842 72 309
1843 59 904
1844 53 771
1845 77 168
1846 98 77
1847 79 285
1848 30 137
1849 28 199
1850 50 927
1851 4 954
1852 80 659
1853 26 830
1854 86 12
1855 87 45
1856 94 727
1857 63 517
1858 31 708
1859 9 367
1860 60 553
1861 68 599
1862 57 396
1863 6 660
1864 79 759
1865 29 208
1866 76 426
1867 80 419
1868 84 997
1869 34 333
1870 48 18
1871 34 358
1872 97 848
1873 33 632
1874 70 947
1875 52 840
1876 11 601
1877 7 101
1878 23 346
1879 16 132
1880 3 724
1881 20 572
1882 23 381
1883 75 90
1884 41 241
1885 40 653
1886 45 500
1887 15 17
1888 55 720
1889 69 2
1890 66 666
1891 23 422
1892 32 137
1893 72 44
1894 61 752
1895 11 819
1896 35 323
1897 72 890
1898 64 260
1899 21 328
1900 74 816
1901 82 846
1902 46 170
1903 4 226
1904 57 349
1905 65 388
1906 71 719
1907 25 111
1908 23 420
1909 21 148
1910 91 845
1911 44 194
1912 83 29
1913 97 887
1914 58 492
1915 91 948
1916 60 117
1917 34 356
1918 36 197
1919 58 231
1920 37 779
1921 43 138
1922 44 317
1923 84 204
1924 33 301
1925 72 435
1926 8 155
1927 48 669
1928 51 776
1929 30 291
1930 30 723
1931 39 795
1932 27 104
1933 11 609
1934 22 546
1935 10 375
1936 10 57
1937 92 939
1938 3 45
1939 75 307
1940 12 148
1941 25 760
1942 46 295
1943 92 919
1944 12 847
1945 60 593
1946 95 936
1947 95 996
1948 11 397
1949 88 58
1950 63 801
1951 94 952
1952 77 769
1953 84 310
1954 31 613
1955 30 51
1956 93 245
1957 39 455
1958 81 302
1959 87 525
1960 37 620
1961 15 17
1962 7 72
1963 12 181
1964 48 524
1965 58 215
1966 7 69
1967 93 810
1968 41 839
1969 29 864
1970 26 325
1971 82 703
1972 77 604
1973 58 273
1974 9 521
1975 97 816
1976 70 517
1977 17 502
1978 62 880
1979 11 197
1980 25 831
1981 68 183
1982 19 233
1983 29 279
1984 51 228
1985 24 26
1986 8 344
1987 12 400
1988 35 348
1989 19 114
1990 95 969
1991 64 539
1992 18 576
1993 49 138
1994 96 734
1995 59 32
1996 72 876
1997 92 340
1998 52 282
1999 41 796
2000 20 755
2001 39 801
2002 88 467
2003 72 486
2004 57 263
2005 9 460
2006 88 126
2007 64 575
2008 20 775
2009 57 344
2010 12 98
2011 83 89
2012 2 624
2013 40 564
2014 50 977
2015 24 522
2016 34 810
2017 67 425
2018 49 197
2019 63 213
2020 8 453
2021 16 823
2022 65 933
2023 75 421
2024 98 312
2025 49 313
2026 40 358
2027 4 964
2028 93 2
2029 79 501
2030 47 196
2031 24 359
2032 47 91
2033 62 524
2034 26 347
2035 54 986
2036 27 42
2037 56 474
2038 50 14
2039 57 561
2040 36 9
2041 94 136
2042 66 137
2043 5 482
2044 1 815
2045 26 567
2046 66 531
2047 85 350
2048 71 914
2049 13 294
2050 40 81
2051 9 507
2052 67 107
2053 12 278
2054 14 215
2055 51 307
2056 75 42
2057 70 880
2058 10 773
2059 2 901
2060 15 420
2061 36 440
2062 92 251
2063 1 363
2064 22 952
2065 73 246
2066 74 109
2067 58 6
2068 78 539
2069 85 949
2070 77 613
2071 18 640
2072 23 253
2073 48 563
2074 95 981
2075 85 375
2076 34 261
2077 55 232
2078 5 45
2079 15 644
2080 69 360
2081 64 558
2082 89 324
2083 25 980
2084 86 641
2085 83 832
2086 6 812
2087 37 935
2088 62 232
2089 61 278
2090 90 377
2091 38 598
2092 67 720
2093 79 112
2094 32 254
2095 32 32
2096 85 260
2097 29 108
2098 37 175
2099 38 479
2100 84 176
2101 79 966
2102 27 417
2103 59 769
2104 55 716
2105 64 18
2106 53 894
2107 77 250
2108 99 973
2109 16 503
2110 44 320
2111 44 866
2112 34 834
2113 5 498
2114 14 420
2115 91 114
2116 30 472
2117 3 861
2118 40 95
2119 29 5
2120 32 837
2121 45 368
2122 43 871
2123 48 829
2124 47 125
2125 58 544
2126 55 341
2127 66 19
2128 92 304
2129 73 165
2130 78 933
2131 13 893
2132 71 769
2133 6 19
2134 99 437
